cow_id,animal_name,sire,parity,lactation_length_d,peak_day,peak_milk_kg,dry_period_d,milk_yield_kg
803042,Peas,Bull Mix,4,290.0,49.0,43.5,57.0,8838.0
803647,Teten,O.S.Elmer-XA,4,311.0,88.0,42.6,48.0,10097.9
801703,PLANE,C. Toyjet,4,345.0,69.0,34.0,107.0,8274.6
802271,SHILA,C. Starlight,4,293.0,51.0,49.5,48.0,8981.8
803545,Marie,Klr. SuperMario,4,332.0,40.0,40.7,75.0,7991.7
801815,Neptu,Bosside Altaros,4,293.0,85.0,42.4,48.0,9183.5
3258,,NONSTOP,4,348.0,40.0,45.5,58.0,9145.9
802961,Gabe,Bull Mix,4,388.0,110.0,42.7,66.0,11860.0
803508,Inez,L.Jet Bowser XA,4,329.0,49.0,46.3,58.0,9190.5
803264,Gama,S. Gypsy B.,4,371.0,122.0,53.6,77.0,9816.6
803260,Harra,S. Gypsy B.,4,364.0,121.0,35.4,56.0,9562.1
803431,Ohaio,Bull Mix,4,308.0,37.0,47.0,64.0,10423.3
802857,Kotwi,C. Starlight,4,404.0,94.0,39.3,65.0,10257.2
802349,Runa,Bull Mix,4,366.0,71.0,54.4,53.0,13435.2
3224,,BENTLEY,4,344.0,23.0,40.1,52.0,8850.9
803110,Pedri,DU-Osmond,4,289.0,89.0,41.1,47.0,7989.5
801653,Abirah,C. Toyjet,4,311.0,32.0,48.0,105.0,9454.0
803154,Aurel,Jenny S.TrumpXA,4,281.0,71.0,50.2,119.0,8605.3
802492,Kelly,C. Starlight,4,336.0,71.0,48.0,68.0,9051.7
802571,Noi,Bull Showtime,4,336.0,108.0,50.2,50.0,7283.4
803355,Potjan,Bull Mix,4,364.0,15.0,41.6,58.0,11248.0
803338,Julie,S. Gypsy B.,4,299.0,43.0,38.0,78.0,7271.6
802169,VERDA,Jenny S.TrumpXA,4,295.0,103.0,44.5,52.0,7768.2
803553,Madison,L.S Titanic,4,356.0,51.0,48.8,48.0,10880.2
803401,Eriz,Bull Mix,4,395.0,92.0,50.1,52.0,11382.0
802596,Gaga,Bull Mix,4,427.0,42.0,50.4,54.0,11410.0
800537,Zelan,,4,404.0,68.0,44.3,50.0,12785.0
801631,Abagil,C. Toyjet,4,295.0,106.0,40.0,51.0,7474.0
802906,Irra,DILLION,4,390.0,33.0,37.7,61.0,10790.2
803331,City,K. Big Time,4,397.0,76.0,42.7,107.0,11193.1
3596,,FABULON,4,281.0,66.0,46.7,117.0,6562.9
3426,,STYLIST,4,415.0,52.0,46.7,63.0,10500.0
803076,Anesia,DILLION,4,289.0,51.0,41.2,48.0,8370.4
802449,Pisa 2,Bull Earl,4,289.0,114.0,59.2,47.0,8505.3
3306,,LEVI,4,305.0,52.0,40.4,52.0,7161.0
802993,Welli,L.S Titanic,4,292.0,103.0,35.8,47.0,8415.6
802476,Anima,Bull Earl,4,292.0,72.0,59.4,51.0,9684.1
802983,Camea,Bull Mix,4,430.0,47.0,39.3,59.0,11275.9
801400,Ayu,Bull Mix,4,307.0,55.0,50.5,71.0,10219.4
3103,,ZELGADIS,4,387.0,16.0,40.3,118.0,8608.8
802170,Ceu-Ceu,Jenny S.TrumpXA,4,340.0,50.0,38.3,122.0,8209.5
801943,Kimber,Shadow Boxer,4,378.0,55.0,32.9,112.0,7203.5
802086,SETIA,DE-SU Fork -ET,4,377.0,57.0,44.1,124.0,7617.4
802118,Snow,Bull Mix,4,326.0,62.0,41.5,109.0,8523.9
803350,Olivia,S. Gypsy B.,4,287.0,79.0,45.0,56.0,9393.5
3071,,SHOUT,4,364.0,85.0,49.0,75.0,9928.4
801506,Vina,PicstonShakerXA,4,352.0,68.0,45.0,46.0,11597.7
803412,Fran,U.M Aberlin -ET,4,284.0,70.0,50.1,53.0,10278.0
802913,Titis,Macguinees-XA,4,293.0,56.0,45.2,51.0,10225.8
802661,Sirena,Bull Aril,4,292.0,85.0,30.4,46.0,6091.7
802482,Zora 2,Bull Brad,4,290.0,66.0,38.0,53.0,8012.6
3378,,WINNER,4,346.0,82.0,45.9,73.0,9829.4
802078,Charo,Bull Speckles,4,345.0,31.0,39.4,52.0,9052.0
803058,Sonar,Bull Mix,4,282.0,85.0,42.7,53.0,8180.7
802937,Pena,Jenny S.TrumpXA,4,343.0,123.0,39.8,59.0,11014.1
802711,Bebeb,DE-SU Fork -ET,4,353.0,77.0,45.4,55.0,11833.5
802141,Sita,Jenny S.TrumpXA,4,320.0,64.0,40.5,58.0,6933.4
802778,Jana,Bosside Altaros,4,370.0,57.0,44.3,48.0,12256.2
803172,Kapua,Gold Wyn Cadet,4,327.0,82.0,48.9,60.0,13417.9
803105,Aixa,DILLION,4,285.0,112.0,44.0,63.0,9268.3
803189,Jasme,Jenny S.TrumpXA,4,286.0,77.0,52.0,55.0,11251.0
802140,FIKA,Bull Mix,4,281.0,92.0,45.3,68.0,8426.5
802247,Pelangi,Jenny S.TrumpXA,4,373.0,58.0,47.0,51.0,9669.1
802241,Genius,Bull Mix,4,380.0,39.0,43.7,73.0,8665.8
3075,,BONAIR,4,288.0,46.0,40.4,59.0,6646.1
802096,Alice,DE-SU Fork -ET,4,317.0,36.0,43.2,37.0,6950.6
801107,Gisa,Bull Bailey,4,346.0,65.0,41.1,53.0,9443.0
803146,Usha,LE-SHO Contact,4,352.0,114.0,42.8,63.0,10733.0
802403,Gino,DU-Osmond,4,294.0,37.0,44.7,49.0,8985.9
801492,Vista,K.BigTime,4,289.0,39.0,37.0,55.0,7634.0
3033,,SATCHEL,4,294.0,66.0,47.3,43.0,9704.2
3013,,JUSTIFIER,4,265.0,69.0,38.8,89.0,7546.1
3026,,WINNER,4,293.0,87.0,45.8,44.0,7924.8
3110,,PONDER,4,295.0,119.0,63.3,57.0,8919.8
802655,TAN,Bull Mix,4,398.0,114.0,41.3,54.0,11280.6
801611,Nada,PicstonShakerXA,4,410.0,55.0,39.0,45.0,10860.2
3125,,WINNER,4,399.0,45.0,57.1,110.0,12085.7
3494,,FABULON,4,395.0,51.0,37.7,61.0,11362.0
800728,Jevera,Bull Bailey,4,346.0,63.0,44.8,68.0,9834.0
801149,Sweety,Bull Bailey,4,416.0,100.0,42.2,68.0,9800.2
800478,Joey,Spooky,4,288.0,64.0,46.7,62.0,8508.0
801791,Zakia 2,Bull Showtime,4,381.0,121.0,49.7,90.0,9248.2
802055,GUNDA,S. Gypsy B.,4,392.0,46.0,51.5,53.0,12761.5
801946,GARINI 2,S. Gypsy B.,4,311.0,83.0,80.6,60.0,8209.4
802061,Bobo,Bull Speckles,4,351.0,105.0,39.3,37.0,8121.0
801832,Aniya,Bull Speckles,4,277.0,48.0,46.3,113.0,6781.9
802668,Ichesa,DE-SU Fork -ET,4,286.0,99.0,42.4,64.0,8748.1
801771,Rahma,Bull Longlife,4,327.0,54.0,34.0,70.0,7600.0
3271,,GRAND,4,317.0,83.0,45.8,53.0,10481.8
3029,,PONDER,4,281.0,56.0,46.3,56.0,8613.0
